date_id,year,month,day,day_of_week,day_name,month_name,quarter
2079-07-16,2079,7,16,6,Sunday,July,3
2079-07-17,2079,7,17,0,Monday,July,3
2079-07-18,2079,7,18,1,Tuesday,July,3
2079-07-19,2079,7,19,2,Wednesday,July,3
2079-07-20,2079,7,20,3,Thursday,July,3
2079-07-21,2079,7,21,4,Friday,July,3
2079-07-22,2079,7,22,5,Saturday,July,3
2079-07-23,2079,7,23,6,Sunday,July,3
2079-07-24,2079,7,24,0,Monday,July,3
2079-07-25,2079,7,25,1,Tuesday,July,3
2079-07-26,2079,7,26,2,Wednesday,July,3
2079-07-27,2079,7,27,3,Thursday,July,3
2079-07-28,2079,7,28,4,Friday,July,3
2079-07-29,2079,7,29,5,Saturday,July,3
2079-07-30,2079,7,30,6,Sunday,July,3
2079-07-31,2079,7,31,0,Monday,July,3
2079-08-01,2079,8,1,1,Tuesday,August,3
2079-08-02,2079,8,2,2,Wednesday,August,3
2079-08-03,2079,8,3,3,Thursday,August,3
2079-08-04,2079,8,4,4,Friday,August,3
2079-08-05,2079,8,5,5,Saturday,August,3
2079-08-06,2079,8,6,6,Sunday,August,3
2079-08-07,2079,8,7,0,Monday,August,3
2079-08-08,2079,8,8,1,Tuesday,August,3
2079-08-09,2079,8,9,2,Wednesday,August,3
2079-08-10,2079,8,10,3,Thursday,August,3
2079-08-11,2079,8,11,4,Friday,August,3
2079-08-12,2079,8,12,5,Saturday,August,3
2079-08-13,2079,8,13,6,Sunday,August,3
2079-08-14,2079,8,14,0,Monday,August,3
2079-08-15,2079,8,15,1,Tuesday,August,3
2079-08-16,2079,8,16,2,Wednesday,August,3
2079-08-17,2079,8,17,3,Thursday,August,3
2079-08-18,2079,8,18,4,Friday,August,3
2079-08-19,2079,8,19,5,Saturday,August,3
2079-08-20,2079,8,20,6,Sunday,August,3
2079-08-21,2079,8,21,0,Monday,August,3
2079-08-22,2079,8,22,1,Tuesday,August,3
2079-08-23,2079,8,23,2,Wednesday,August,3
2079-08-24,2079,8,24,3,Thursday,August,3
2079-08-25,2079,8,25,4,Friday,August,3
2079-08-26,2079,8,26,5,Saturday,August,3
2079-08-27,2079,8,27,6,Sunday,August,3
2079-08-28,2079,8,28,0,Monday,August,3
2079-08-29,2079,8,29,1,Tuesday,August,3
2079-08-30,2079,8,30,2,Wednesday,August,3
2079-08-31,2079,8,31,3,Thursday,August,3
2079-09-01,2079,9,1,4,Friday,September,3
2079-09-02,2079,9,2,5,Saturday,September,3
2079-09-03,2079,9,3,6,Sunday,September,3
2079-09-04,2079,9,4,0,Monday,September,3
2079-09-05,2079,9,5,1,Tuesday,September,3
2079-09-06,2079,9,6,2,Wednesday,September,3
2079-09-07,2079,9,7,3,Thursday,September,3
2079-09-08,2079,9,8,4,Friday,September,3
2079-09-09,2079,9,9,5,Saturday,September,3
2079-09-10,2079,9,10,6,Sunday,September,3
2079-09-11,2079,9,11,0,Monday,September,3
2079-09-12,2079,9,12,1,Tuesday,September,3
2079-09-13,2079,9,13,2,Wednesday,September,3
2079-09-14,2079,9,14,3,Thursday,September,3
2079-09-15,2079,9,15,4,Friday,September,3
2079-09-16,2079,9,16,5,Saturday,September,3
2079-09-17,2079,9,17,6,Sunday,September,3
2079-09-18,2079,9,18,0,Monday,September,3
2079-09-19,2079,9,19,1,Tuesday,September,3
2079-09-20,2079,9,20,2,Wednesday,September,3
2079-09-21,2079,9,21,3,Thursday,September,3
2079-09-22,2079,9,22,4,Friday,September,3
2079-09-23,2079,9,23,5,Saturday,September,3
2079-09-24,2079,9,24,6,Sunday,September,3
2079-09-25,2079,9,25,0,Monday,September,3
2079-09-26,2079,9,26,1,Tuesday,September,3
2079-09-27,2079,9,27,2,Wednesday,September,3
2079-09-28,2079,9,28,3,Thursday,September,3
2079-09-29,2079,9,29,4,Friday,September,3
2079-09-30,2079,9,30,5,Saturday,September,3
2079-10-01,2079,10,1,6,Sunday,October,4
2079-10-02,2079,10,2,0,Monday,October,4
2079-10-03,2079,10,3,1,Tuesday,October,4
2079-10-04,2079,10,4,2,Wednesday,October,4
2079-10-05,2079,10,5,3,Thursday,October,4
2079-10-06,2079,10,6,4,Friday,October,4
2079-10-07,2079,10,7,5,Saturday,October,4
2079-10-08,2079,10,8,6,Sunday,October,4
2079-10-09,2079,10,9,0,Monday,October,4
2079-10-10,2079,10,10,1,Tuesday,October,4
2079-10-11,2079,10,11,2,Wednesday,October,4
2079-10-12,2079,10,12,3,Thursday,October,4
2079-10-13,2079,10,13,4,Friday,October,4
2079-10-14,2079,10,14,5,Saturday,October,4
2079-10-15,2079,10,15,6,Sunday,October,4
2079-10-16,2079,10,16,0,Monday,October,4
2079-10-17,2079,10,17,1,Tuesday,October,4
2079-10-18,2079,10,18,2,Wednesday,October,4
2079-10-19,2079,10,19,3,Thursday,October,4
2079-10-20,2079,10,20,4,Friday,October,4
2079-10-21,2079,10,21,5,Saturday,October,4
2079-10-22,2079,10,22,6,Sunday,October,4
2079-10-23,2079,10,23,0,Monday,October,4
2079-10-24,2079,10,24,1,Tuesday,October,4
2079-10-25,2079,10,25,2,Wednesday,October,4
2079-10-26,2079,10,26,3,Thursday,October,4
2079-10-27,2079,10,27,4,Friday,October,4
2079-10-28,2079,10,28,5,Saturday,October,4
2079-10-29,2079,10,29,6,Sunday,October,4
2079-10-30,2079,10,30,0,Monday,October,4
2079-10-31,2079,10,31,1,Tuesday,October,4
2079-11-01,2079,11,1,2,Wednesday,November,4
2079-11-02,2079,11,2,3,Thursday,November,4
2079-11-03,2079,11,3,4,Friday,November,4
2079-11-04,2079,11,4,5,Saturday,November,4
2079-11-05,2079,11,5,6,Sunday,November,4
2079-11-06,2079,11,6,0,Monday,November,4
2079-11-07,2079,11,7,1,Tuesday,November,4
2079-11-08,2079,11,8,2,Wednesday,November,4
2079-11-09,2079,11,9,3,Thursday,November,4
2079-11-10,2079,11,10,4,Friday,November,4
2079-11-11,2079,11,11,5,Saturday,November,4
2079-11-12,2079,11,12,6,Sunday,November,4
2079-11-13,2079,11,13,0,Monday,November,4
2079-11-14,2079,11,14,1,Tuesday,November,4
2079-11-15,2079,11,15,2,Wednesday,November,4
2079-11-16,2079,11,16,3,Thursday,November,4
2079-11-17,2079,11,17,4,Friday,November,4
2079-11-18,2079,11,18,5,Saturday,November,4
2079-11-19,2079,11,19,6,Sunday,November,4
2079-11-20,2079,11,20,0,Monday,November,4
2079-11-21,2079,11,21,1,Tuesday,November,4
2079-11-22,2079,11,22,2,Wednesday,November,4
2079-11-23,2079,11,23,3,Thursday,November,4
2079-11-24,2079,11,24,4,Friday,November,4
2079-11-25,2079,11,25,5,Saturday,November,4
2079-11-26,2079,11,26,6,Sunday,November,4
2079-11-27,2079,11,27,0,Monday,November,4
2079-11-28,2079,11,28,1,Tuesday,November,4
2079-11-29,2079,11,29,2,Wednesday,November,4
2079-11-30,2079,11,30,3,Thursday,November,4
2079-12-01,2079,12,1,4,Friday,December,4
2079-12-02,2079,12,2,5,Saturday,December,4
2079-12-03,2079,12,3,6,Sunday,December,4
2079-12-04,2079,12,4,0,Monday,December,4
2079-12-05,2079,12,5,1,Tuesday,December,4
2079-12-06,2079,12,6,2,Wednesday,December,4
2079-12-07,2079,12,7,3,Thursday,December,4
2079-12-08,2079,12,8,4,Friday,December,4
2079-12-09,2079,12,9,5,Saturday,December,4
2079-12-10,2079,12,10,6,Sunday,December,4
2079-12-11,2079,12,11,0,Monday,December,4
2079-12-12,2079,12,12,1,Tuesday,December,4
2079-12-13,2079,12,13,2,Wednesday,December,4
2079-12-14,2079,12,14,3,Thursday,December,4
2079-12-15,2079,12,15,4,Friday,December,4
2079-12-16,2079,12,16,5,Saturday,December,4
2079-12-17,2079,12,17,6,Sunday,December,4
2079-12-18,2079,12,18,0,Monday,December,4
2079-12-19,2079,12,19,1,Tuesday,December,4
2079-12-20,2079,12,20,2,Wednesday,December,4
2079-12-21,2079,12,21,3,Thursday,December,4
2079-12-22,2079,12,22,4,Friday,December,4
2079-12-23,2079,12,23,5,Saturday,December,4
2079-12-24,2079,12,24,6,Sunday,December,4
2079-12-25,2079,12,25,0,Monday,December,4
2079-12-26,2079,12,26,1,Tuesday,December,4
2079-12-27,2079,12,27,2,Wednesday,December,4
2079-12-28,2079,12,28,3,Thursday,December,4
2079-12-29,2079,12,29,4,Friday,December,4
2079-12-30,2079,12,30,5,Saturday,December,4
2079-12-31,2079,12,31,6,Sunday,December,4
2080-01-01,2080,1,1,0,Monday,January,1
2080-01-02,2080,1,2,1,Tuesday,January,1
2080-01-03,2080,1,3,2,Wednesday,January,1
2080-01-04,2080,1,4,3,Thursday,January,1
2080-01-05,2080,1,5,4,Friday,January,1
2080-01-06,2080,1,6,5,Saturday,January,1
2080-01-07,2080,1,7,6,Sunday,January,1
2080-01-08,2080,1,8,0,Monday,January,1
2080-01-09,2080,1,9,1,Tuesday,January,1
2080-01-10,2080,1,10,2,Wednesday,January,1
2080-01-11,2080,1,11,3,Thursday,January,1
2080-01-12,2080,1,12,4,Friday,January,1
2080-01-13,2080,1,13,5,Saturday,January,1
2080-01-14,2080,1,14,6,Sunday,January,1
2080-01-15,2080,1,15,0,Monday,January,1
2080-01-16,2080,1,16,1,Tuesday,January,1
2080-01-17,2080,1,17,2,Wednesday,January,1
2080-01-18,2080,1,18,3,Thursday,January,1
2080-01-19,2080,1,19,4,Friday,January,1
2080-01-20,2080,1,20,5,Saturday,January,1
2080-01-21,2080,1,21,6,Sunday,January,1
2080-01-22,2080,1,22,0,Monday,January,1
2080-01-23,2080,1,23,1,Tuesday,January,1
2080-01-24,2080,1,24,2,Wednesday,January,1
2080-01-25,2080,1,25,3,Thursday,January,1
2080-01-26,2080,1,26,4,Friday,January,1
2080-01-27,2080,1,27,5,Saturday,January,1
2080-01-28,2080,1,28,6,Sunday,January,1
2080-01-29,2080,1,29,0,Monday,January,1
2080-01-30,2080,1,30,1,Tuesday,January,1
2080-01-31,2080,1,31,2,Wednesday,January,1
2080-02-01,2080,2,1,3,Thursday,February,1
2080-02-02,2080,2,2,4,Friday,February,1
2080-02-03,2080,2,3,5,Saturday,February,1
2080-02-04,2080,2,4,6,Sunday,February,1
2080-02-05,2080,2,5,0,Monday,February,1
2080-02-06,2080,2,6,1,Tuesday,February,1
2080-02-07,2080,2,7,2,Wednesday,February,1
2080-02-08,2080,2,8,3,Thursday,February,1
2080-02-09,2080,2,9,4,Friday,February,1
2080-02-10,2080,2,10,5,Saturday,February,1
2080-02-11,2080,2,11,6,Sunday,February,1
2080-02-12,2080,2,12,0,Monday,February,1
2080-02-13,2080,2,13,1,Tuesday,February,1
2080-02-14,2080,2,14,2,Wednesday,February,1
2080-02-15,2080,2,15,3,Thursday,February,1
2080-02-16,2080,2,16,4,Friday,February,1
2080-02-17,2080,2,17,5,Saturday,February,1
2080-02-18,2080,2,18,6,Sunday,February,1
2080-02-19,2080,2,19,0,Monday,February,1
2080-02-20,2080,2,20,1,Tuesday,February,1
2080-02-21,2080,2,21,2,Wednesday,February,1
2080-02-22,2080,2,22,3,Thursday,February,1
2080-02-23,2080,2,23,4,Friday,February,1
2080-02-24,2080,2,24,5,Saturday,February,1
2080-02-25,2080,2,25,6,Sunday,February,1
2080-02-26,2080,2,26,0,Monday,February,1
2080-02-27,2080,2,27,1,Tuesday,February,1
2080-02-28,2080,2,28,2,Wednesday,February,1
2080-02-29,2080,2,29,3,Thursday,February,1
2080-03-01,2080,3,1,4,Friday,March,1
2080-03-02,2080,3,2,5,Saturday,March,1
2080-03-03,2080,3,3,6,Sunday,March,1
2080-03-04,2080,3,4,0,Monday,March,1
2080-03-05,2080,3,5,1,Tuesday,March,1
2080-03-06,2080,3,6,2,Wednesday,March,1
2080-03-07,2080,3,7,3,Thursday,March,1
2080-03-08,2080,3,8,4,Friday,March,1
2080-03-09,2080,3,9,5,Saturday,March,1
2080-03-10,2080,3,10,6,Sunday,March,1
2080-03-11,2080,3,11,0,Monday,March,1
2080-03-12,2080,3,12,1,Tuesday,March,1
2080-03-13,2080,3,13,2,Wednesday,March,1
2080-03-14,2080,3,14,3,Thursday,March,1
2080-03-15,2080,3,15,4,Friday,March,1
2080-03-16,2080,3,16,5,Saturday,March,1
2080-03-17,2080,3,17,6,Sunday,March,1
2080-03-18,2080,3,18,0,Monday,March,1
2080-03-19,2080,3,19,1,Tuesday,March,1
2080-03-20,2080,3,20,2,Wednesday,March,1
2080-03-21,2080,3,21,3,Thursday,March,1
2080-03-22,2080,3,22,4,Friday,March,1
2080-03-23,2080,3,23,5,Saturday,March,1
2080-03-24,2080,3,24,6,Sunday,March,1
2080-03-25,2080,3,25,0,Monday,March,1
2080-03-26,2080,3,26,1,Tuesday,March,1
2080-03-27,2080,3,27,2,Wednesday,March,1
2080-03-28,2080,3,28,3,Thursday,March,1
2080-03-29,2080,3,29,4,Friday,March,1
2080-03-30,2080,3,30,5,Saturday,March,1
2080-03-31,2080,3,31,6,Sunday,March,1
2080-04-01,2080,4,1,0,Monday,April,2
2080-04-02,2080,4,2,1,Tuesday,April,2
2080-04-03,2080,4,3,2,Wednesday,April,2
2080-04-04,2080,4,4,3,Thursday,April,2
2080-04-05,2080,4,5,4,Friday,April,2
2080-04-06,2080,4,6,5,Saturday,April,2
2080-04-07,2080,4,7,6,Sunday,April,2
2080-04-08,2080,4,8,0,Monday,April,2
2080-04-09,2080,4,9,1,Tuesday,April,2
2080-04-10,2080,4,10,2,Wednesday,April,2
2080-04-11,2080,4,11,3,Thursday,April,2
2080-04-12,2080,4,12,4,Friday,April,2
2080-04-13,2080,4,13,5,Saturday,April,2
2080-04-14,2080,4,14,6,Sunday,April,2
2080-04-15,2080,4,15,0,Monday,April,2
2080-04-16,2080,4,16,1,Tuesday,April,2
2080-04-17,2080,4,17,2,Wednesday,April,2
2080-04-18,2080,4,18,3,Thursday,April,2
2080-04-19,2080,4,19,4,Friday,April,2
2080-04-20,2080,4,20,5,Saturday,April,2
2080-04-21,2080,4,21,6,Sunday,April,2
2080-04-22,2080,4,22,0,Monday,April,2
2080-04-23,2080,4,23,1,Tuesday,April,2
2080-04-24,2080,4,24,2,Wednesday,April,2
2080-04-25,2080,4,25,3,Thursday,April,2
2080-04-26,2080,4,26,4,Friday,April,2
2080-04-27,2080,4,27,5,Saturday,April,2
2080-04-28,2080,4,28,6,Sunday,April,2
2080-04-29,2080,4,29,0,Monday,April,2
2080-04-30,2080,4,30,1,Tuesday,April,2
2080-05-01,2080,5,1,2,Wednesday,May,2
2080-05-02,2080,5,2,3,Thursday,May,2
2080-05-03,2080,5,3,4,Friday,May,2
2080-05-04,2080,5,4,5,Saturday,May,2
2080-05-05,2080,5,5,6,Sunday,May,2
2080-05-06,2080,5,6,0,Monday,May,2
2080-05-07,2080,5,7,1,Tuesday,May,2
2080-05-08,2080,5,8,2,Wednesday,May,2
2080-05-09,2080,5,9,3,Thursday,May,2
2080-05-10,2080,5,10,4,Friday,May,2
2080-05-11,2080,5,11,5,Saturday,May,2
2080-05-12,2080,5,12,6,Sunday,May,2
2080-05-13,2080,5,13,0,Monday,May,2
2080-05-14,2080,5,14,1,Tuesday,May,2
2080-05-15,2080,5,15,2,Wednesday,May,2
2080-05-16,2080,5,16,3,Thursday,May,2
2080-05-17,2080,5,17,4,Friday,May,2
2080-05-18,2080,5,18,5,Saturday,May,2
2080-05-19,2080,5,19,6,Sunday,May,2
2080-05-20,2080,5,20,0,Monday,May,2
2080-05-21,2080,5,21,1,Tuesday,May,2
2080-05-22,2080,5,22,2,Wednesday,May,2
2080-05-23,2080,5,23,3,Thursday,May,2
2080-05-24,2080,5,24,4,Friday,May,2
2080-05-25,2080,5,25,5,Saturday,May,2
2080-05-26,2080,5,26,6,Sunday,May,2
2080-05-27,2080,5,27,0,Monday,May,2
2080-05-28,2080,5,28,1,Tuesday,May,2
2080-05-29,2080,5,29,2,Wednesday,May,2
2080-05-30,2080,5,30,3,Thursday,May,2
2080-05-31,2080,5,31,4,Friday,May,2
2080-06-01,2080,6,1,5,Saturday,June,2
2080-06-02,2080,6,2,6,Sunday,June,2
2080-06-03,2080,6,3,0,Monday,June,2
2080-06-04,2080,6,4,1,Tuesday,June,2
2080-06-05,2080,6,5,2,Wednesday,June,2
2080-06-06,2080,6,6,3,Thursday,June,2
2080-06-07,2080,6,7,4,Friday,June,2
2080-06-08,2080,6,8,5,Saturday,June,2
2080-06-09,2080,6,9,6,Sunday,June,2
2080-06-10,2080,6,10,0,Monday,June,2
2080-06-11,2080,6,11,1,Tuesday,June,2
2080-06-12,2080,6,12,2,Wednesday,June,2
2080-06-13,2080,6,13,3,Thursday,June,2
2080-06-14,2080,6,14,4,Friday,June,2
2080-06-15,2080,6,15,5,Saturday,June,2
2080-06-16,2080,6,16,6,Sunday,June,2
2080-06-17,2080,6,17,0,Monday,June,2
2080-06-18,2080,6,18,1,Tuesday,June,2
2080-06-19,2080,6,19,2,Wednesday,June,2
2080-06-20,2080,6,20,3,Thursday,June,2
2080-06-21,2080,6,21,4,Friday,June,2
2080-06-22,2080,6,22,5,Saturday,June,2
2080-06-23,2080,6,23,6,Sunday,June,2
2080-06-24,2080,6,24,0,Monday,June,2
2080-06-25,2080,6,25,1,Tuesday,June,2
2080-06-26,2080,6,26,2,Wednesday,June,2
2080-06-27,2080,6,27,3,Thursday,June,2
2080-06-28,2080,6,28,4,Friday,June,2
2080-06-29,2080,6,29,5,Saturday,June,2
2080-06-30,2080,6,30,6,Sunday,June,2
2080-07-01,2080,7,1,0,Monday,July,3
2080-07-02,2080,7,2,1,Tuesday,July,3
2080-07-03,2080,7,3,2,Wednesday,July,3
2080-07-04,2080,7,4,3,Thursday,July,3
2080-07-05,2080,7,5,4,Friday,July,3
2080-07-06,2080,7,6,5,Saturday,July,3
2080-07-07,2080,7,7,6,Sunday,July,3
2080-07-08,2080,7,8,0,Monday,July,3
2080-07-09,2080,7,9,1,Tuesday,July,3
2080-07-10,2080,7,10,2,Wednesday,July,3
2080-07-11,2080,7,11,3,Thursday,July,3
2080-07-12,2080,7,12,4,Friday,July,3
2080-07-13,2080,7,13,5,Saturday,July,3
2080-07-14,2080,7,14,6,Sunday,July,3
2080-07-15,2080,7,15,0,Monday,July,3
2080-07-16,2080,7,16,1,Tuesday,July,3
2080-07-17,2080,7,17,2,Wednesday,July,3
2080-07-18,2080,7,18,3,Thursday,July,3
2080-07-19,2080,7,19,4,Friday,July,3
2080-07-20,2080,7,20,5,Saturday,July,3
2080-07-21,2080,7,21,6,Sunday,July,3
2080-07-22,2080,7,22,0,Monday,July,3
2080-07-23,2080,7,23,1,Tuesday,July,3
2080-07-24,2080,7,24,2,Wednesday,July,3
2080-07-25,2080,7,25,3,Thursday,July,3
2080-07-26,2080,7,26,4,Friday,July,3
2080-07-27,2080,7,27,5,Saturday,July,3
2080-07-28,2080,7,28,6,Sunday,July,3
2080-07-29,2080,7,29,0,Monday,July,3
2080-07-30,2080,7,30,1,Tuesday,July,3
2080-07-31,2080,7,31,2,Wednesday,July,3
2080-08-01,2080,8,1,3,Thursday,August,3
2080-08-02,2080,8,2,4,Friday,August,3
2080-08-03,2080,8,3,5,Saturday,August,3
2080-08-04,2080,8,4,6,Sunday,August,3
2080-08-05,2080,8,5,0,Monday,August,3
2080-08-06,2080,8,6,1,Tuesday,August,3
2080-08-07,2080,8,7,2,Wednesday,August,3
2080-08-08,2080,8,8,3,Thursday,August,3
2080-08-09,2080,8,9,4,Friday,August,3
2080-08-10,2080,8,10,5,Saturday,August,3
2080-08-11,2080,8,11,6,Sunday,August,3
2080-08-12,2080,8,12,0,Monday,August,3
2080-08-13,2080,8,13,1,Tuesday,August,3
2080-08-14,2080,8,14,2,Wednesday,August,3
2080-08-15,2080,8,15,3,Thursday,August,3
2080-08-16,2080,8,16,4,Friday,August,3
2080-08-17,2080,8,17,5,Saturday,August,3
2080-08-18,2080,8,18,6,Sunday,August,3
2080-08-19,2080,8,19,0,Monday,August,3
2080-08-20,2080,8,20,1,Tuesday,August,3
2080-08-21,2080,8,21,2,Wednesday,August,3
2080-08-22,2080,8,22,3,Thursday,August,3
2080-08-23,2080,8,23,4,Friday,August,3
2080-08-24,2080,8,24,5,Saturday,August,3
2080-08-25,2080,8,25,6,Sunday,August,3
2080-08-26,2080,8,26,0,Monday,August,3
2080-08-27,2080,8,27,1,Tuesday,August,3
2080-08-28,2080,8,28,2,Wednesday,August,3
2080-08-29,2080,8,29,3,Thursday,August,3
2080-08-30,2080,8,30,4,Friday,August,3
2080-08-31,2080,8,31,5,Saturday,August,3
2080-09-01,2080,9,1,6,Sunday,September,3
2080-09-02,2080,9,2,0,Monday,September,3
2080-09-03,2080,9,3,1,Tuesday,September,3
2080-09-04,2080,9,4,2,Wednesday,September,3
2080-09-05,2080,9,5,3,Thursday,September,3
2080-09-06,2080,9,6,4,Friday,September,3
2080-09-07,2080,9,7,5,Saturday,September,3
2080-09-08,2080,9,8,6,Sunday,September,3
2080-09-09,2080,9,9,0,Monday,September,3
2080-09-10,2080,9,10,1,Tuesday,September,3
2080-09-11,2080,9,11,2,Wednesday,September,3
2080-09-12,2080,9,12,3,Thursday,September,3
2080-09-13,2080,9,13,4,Friday,September,3
2080-09-14,2080,9,14,5,Saturday,September,3
2080-09-15,2080,9,15,6,Sunday,September,3
2080-09-16,2080,9,16,0,Monday,September,3
2080-09-17,2080,9,17,1,Tuesday,September,3
2080-09-18,2080,9,18,2,Wednesday,September,3
2080-09-19,2080,9,19,3,Thursday,September,3
2080-09-20,2080,9,20,4,Friday,September,3
2080-09-21,2080,9,21,5,Saturday,September,3
2080-09-22,2080,9,22,6,Sunday,September,3
2080-09-23,2080,9,23,0,Monday,September,3
2080-09-24,2080,9,24,1,Tuesday,September,3
2080-09-25,2080,9,25,2,Wednesday,September,3
2080-09-26,2080,9,26,3,Thursday,September,3
2080-09-27,2080,9,27,4,Friday,September,3
2080-09-28,2080,9,28,5,Saturday,September,3
2080-09-29,2080,9,29,6,Sunday,September,3
2080-09-30,2080,9,30,0,Monday,September,3
2080-10-01,2080,10,1,1,Tuesday,October,4
2080-10-02,2080,10,2,2,Wednesday,October,4
2080-10-03,2080,10,3,3,Thursday,October,4
2080-10-04,2080,10,4,4,Friday,October,4
2080-10-05,2080,10,5,5,Saturday,October,4
2080-10-06,2080,10,6,6,Sunday,October,4
2080-10-07,2080,10,7,0,Monday,October,4
2080-10-08,2080,10,8,1,Tuesday,October,4
2080-10-09,2080,10,9,2,Wednesday,October,4
2080-10-10,2080,10,10,3,Thursday,October,4
2080-10-11,2080,10,11,4,Friday,October,4
2080-10-12,2080,10,12,5,Saturday,October,4
2080-10-13,2080,10,13,6,Sunday,October,4
2080-10-14,2080,10,14,0,Monday,October,4
2080-10-15,2080,10,15,1,Tuesday,October,4
2080-10-16,2080,10,16,2,Wednesday,October,4
2080-10-17,2080,10,17,3,Thursday,October,4
2080-10-18,2080,10,18,4,Friday,October,4
2080-10-19,2080,10,19,5,Saturday,October,4
2080-10-20,2080,10,20,6,Sunday,October,4
2080-10-21,2080,10,21,0,Monday,October,4
2080-10-22,2080,10,22,1,Tuesday,October,4
2080-10-23,2080,10,23,2,Wednesday,October,4
2080-10-24,2080,10,24,3,Thursday,October,4
2080-10-25,2080,10,25,4,Friday,October,4
2080-10-26,2080,10,26,5,Saturday,October,4
2080-10-27,2080,10,27,6,Sunday,October,4
2080-10-28,2080,10,28,0,Monday,October,4
2080-10-29,2080,10,29,1,Tuesday,October,4
2080-10-30,2080,10,30,2,Wednesday,October,4
2080-10-31,2080,10,31,3,Thursday,October,4
2080-11-01,2080,11,1,4,Friday,November,4
2080-11-02,2080,11,2,5,Saturday,November,4
2080-11-03,2080,11,3,6,Sunday,November,4
2080-11-04,2080,11,4,0,Monday,November,4
2080-11-05,2080,11,5,1,Tuesday,November,4
2080-11-06,2080,11,6,2,Wednesday,November,4
2080-11-07,2080,11,7,3,Thursday,November,4
2080-11-08,2080,11,8,4,Friday,November,4
2080-11-09,2080,11,9,5,Saturday,November,4
2080-11-10,2080,11,10,6,Sunday,November,4
2080-11-11,2080,11,11,0,Monday,November,4
2080-11-12,2080,11,12,1,Tuesday,November,4
2080-11-13,2080,11,13,2,Wednesday,November,4
2080-11-14,2080,11,14,3,Thursday,November,4
2080-11-15,2080,11,15,4,Friday,November,4
2080-11-16,2080,11,16,5,Saturday,November,4
2080-11-17,2080,11,17,6,Sunday,November,4
2080-11-18,2080,11,18,0,Monday,November,4
2080-11-19,2080,11,19,1,Tuesday,November,4
2080-11-20,2080,11,20,2,Wednesday,November,4
2080-11-21,2080,11,21,3,Thursday,November,4
2080-11-22,2080,11,22,4,Friday,November,4
2080-11-23,2080,11,23,5,Saturday,November,4
2080-11-24,2080,11,24,6,Sunday,November,4
2080-11-25,2080,11,25,0,Monday,November,4
2080-11-26,2080,11,26,1,Tuesday,November,4
2080-11-27,2080,11,27,2,Wednesday,November,4
2080-11-28,2080,11,28,3,Thursday,November,4
2080-11-29,2080,11,29,4,Friday,November,4
2080-11-30,2080,11,30,5,Saturday,November,4
2080-12-01,2080,12,1,6,Sunday,December,4
2080-12-02,2080,12,2,0,Monday,December,4
2080-12-03,2080,12,3,1,Tuesday,December,4
2080-12-04,2080,12,4,2,Wednesday,December,4
2080-12-05,2080,12,5,3,Thursday,December,4
2080-12-06,2080,12,6,4,Friday,December,4
2080-12-07,2080,12,7,5,Saturday,December,4
2080-12-08,2080,12,8,6,Sunday,December,4
2080-12-09,2080,12,9,0,Monday,December,4
2080-12-10,2080,12,10,1,Tuesday,December,4
2080-12-11,2080,12,11,2,Wednesday,December,4
2080-12-12,2080,12,12,3,Thursday,December,4
2080-12-13,2080,12,13,4,Friday,December,4
2080-12-14,2080,12,14,5,Saturday,December,4
2080-12-15,2080,12,15,6,Sunday,December,4
2080-12-16,2080,12,16,0,Monday,December,4
2080-12-17,2080,12,17,1,Tuesday,December,4
2080-12-18,2080,12,18,2,Wednesday,December,4
2080-12-19,2080,12,19,3,Thursday,December,4
2080-12-20,2080,12,20,4,Friday,December,4
2080-12-21,2080,12,21,5,Saturday,December,4
2080-12-22,2080,12,22,6,Sunday,December,4
2080-12-23,2080,12,23,0,Monday,December,4
2080-12-24,2080,12,24,1,Tuesday,December,4
2080-12-25,2080,12,25,2,Wednesday,December,4
2080-12-26,2080,12,26,3,Thursday,December,4
2080-12-27,2080,12,27,4,Friday,December,4
2080-12-28,2080,12,28,5,Saturday,December,4
2080-12-29,2080,12,29,6,Sunday,December,4
2080-12-30,2080,12,30,0,Monday,December,4
2080-12-31,2080,12,31,1,Tuesday,December,4
2081-01-01,2081,1,1,2,Wednesday,January,1
2081-01-02,2081,1,2,3,Thursday,January,1
2081-01-03,2081,1,3,4,Friday,January,1
2081-01-04,2081,1,4,5,Saturday,January,1
2081-01-05,2081,1,5,6,Sunday,January,1
2081-01-06,2081,1,6,0,Monday,January,1
2081-01-07,2081,1,7,1,Tuesday,January,1
2081-01-08,2081,1,8,2,Wednesday,January,1
2081-01-09,2081,1,9,3,Thursday,January,1
2081-01-10,2081,1,10,4,Friday,January,1
2081-01-11,2081,1,11,5,Saturday,January,1
2081-01-12,2081,1,12,6,Sunday,January,1
2081-01-13,2081,1,13,0,Monday,January,1
2081-01-14,2081,1,14,1,Tuesday,January,1
2081-01-15,2081,1,15,2,Wednesday,January,1
2081-01-16,2081,1,16,3,Thursday,January,1
2081-01-17,2081,1,17,4,Friday,January,1
2081-01-18,2081,1,18,5,Saturday,January,1
2081-01-19,2081,1,19,6,Sunday,January,1
2081-01-20,2081,1,20,0,Monday,January,1
2081-01-21,2081,1,21,1,Tuesday,January,1
2081-01-22,2081,1,22,2,Wednesday,January,1
2081-01-23,2081,1,23,3,Thursday,January,1
